item,snr_db_global,ncc_global,skill_global,psd_logl2_global,psd_rel_global,robust_snr_db_global,snr_db_Z,snr_db_N,snr_db_E,ncc_Z,ncc_N,ncc_E,skill_Z,skill_N,skill_E,robust_snr_db_Z,robust_snr_db_N,robust_snr_db_E,psd_logl2_Z,psd_logl2_N,psd_logl2_E,psd_rel_Z,psd_rel_N,psd_rel_E
4087,1.854454158069891,0.5976404547691345,0.3475390076637268,14.604159355163574,3110313.75,1.9190653233240345,3.8592919353769393,-0.6268012754507759,1.5913075137471822,0.8119123578071594,0.39382147789001465,0.5635865330696106,0.5887832641601562,-0.15526103973388672,0.30678290128707886,4.675026531391694,1.291586362456878,3.1605523717817565,15.519721984863281,16.46939468383789,14.91657829284668,2712373.0,4448685.5,2474930.5
6916,0.6006765857698367,0.38365617394447327,0.12917214632034302,13.967698097229004,664417.25,-0.5772775085701731,-2.359438118992723,-0.4650678184303833,3.988086075061376,-0.031311776489019394,-0.08805052936077118,0.904946506023407,-0.7216458320617676,-0.11302971839904785,0.6007992029190063,0.15536099890804236,0.27352222110636,7.843130583058904,17.127378463745117,15.180956840515137,15.19688892364502,3420390.75,1193815.0,613577.0625
62122,10.808958510522613,0.9637535214424133,0.9169950485229492,10.939505577087402,826779.9375,11.476486672919988,7.024892350344061,13.835014288895866,11.902606302629323,0.9014953970909119,0.9807021021842957,0.9831598997116089,0.8016141057014465,0.9586477875709534,0.9354733228683472,12.281670504828256,14.176714054876296,14.762964081935747,12.305150032043457,11.672379493713379,10.615174293518066,6152346.5,821661.0,446977.96875
41373,12.750912889519846,0.97944575548172,0.9469227194786072,11.845093727111816,2596739.75,13.905543347611282,10.5633054727008,13.048024950176146,13.698057782872013,0.9599782228469849,0.9809769988059998,0.9857763051986694,0.9121646285057068,0.9504324197769165,0.9573229551315308,11.823142327699607,14.238406345025812,15.4905636139142,10.885897636413574,10.587019920349121,12.67696475982666,546429.9375,495106.46875,2805032.5
36981,7.270856910431574,0.9110677242279053,0.8125375509262085,14.446451187133789,894006.6875,4.6372752950686635,4.417614411391949,6.580112853835787,9.347634894275144,0.8750327825546265,0.968855619430542,0.9407670497894287,0.6383915543556213,0.7802197337150574,0.8837918639183044,7.231663929718214,12.12406881956407,13.392561303077361,15.26540470123291,18.59022331237793,16.873546600341797,1760084.875,3695653.0,944023.625
18709,1.1396119643994866,0.598015308380127,0.2308008074760437,19.93263053894043,3498984.75,1.031306423225604,-3.0655876090733676,1.4558771191145816,3.716849730411602,0.6320546269416809,0.5636887550354004,0.7647110223770142,-1.0256235599517822,0.28482508659362793,0.5750722885131836,3.010304532260869,4.051588915067656,5.98229905188907,22.003061294555664,20.759403228759766,20.89984893798828,7408174.5,2024143.125,2216417.25
52897,5.77784326118247,0.8623244166374207,0.7356278896331787,11.319192886352539,1424095.25,-0.3843530849164982,5.128172682367956,5.648500672115702,5.990285050728548,0.8352757096290588,0.857745885848999,0.8730335235595703,0.6929686069488525,0.7276358604431152,0.748248815536499,5.195406893365306,11.066930972058614,10.808389467144499,9.878423690795898,10.726617813110352,14.146288871765137,3415743.75,788084.375,9538057.0
28127,0.5424774398365768,0.44743239879608154,0.11742371320724487,15.491399765014648,2366186.5,-0.46526601554070623,-2.139644065760081,1.9994650029908776,8.261139417003285,0.024411650374531746,0.6090109944343567,0.9470013380050659,-0.636682391166687,0.36896491050720215,0.850759744644165,0.18372265085142353,6.071604833585197,14.74956360157371,16.299148559570312,18.740537643432617,17.465469360351562,3357548.5,3720490.75,2593557.0
9918,5.581821928001053,0.867779552936554,0.7234218716621399,14.60399055480957,1409130.625,1.1095602126569184,2.5537428160135978,11.917416910871562,3.913291706058571,0.7648094892501831,0.972035825252533,0.854040265083313,0.44457465410232544,0.9356929659843445,0.5938646197319031,7.256804453453091,12.58485629855647,5.676477362161748,15.700095176696777,17.707189559936523,16.05192756652832,4177661.25,4148094.0,2003870.25
10118,15.198910546774492,0.9859516024589539,0.969792902469635,14.380733489990234,2898526.25,15.54403460407983,16.82044261179054,15.871551896092475,13.289656833164859,0.9904782176017761,0.9932063817977905,0.9777570962905884,0.9792051315307617,0.9741271138191223,0.9531149864196777,17.223231007005246,18.683544711425334,13.566364555374308,12.831589698791504,15.975196838378906,13.41413402557373,896247.375,3219304.25,1170230.0
1696,-1.3511602205976945,0.33971622586250305,-0.3649477958679199,24.927562713623047,6172474.0,-0.31976578338670514,-3.980491324705161,-2.8672749766177623,2.689826578424212,0.1507854163646698,0.20858004689216614,0.6795071959495544,-1.5006282329559326,-0.9352072477340698,0.46170878410339355,0.47402839789203516,0.8562624704222279,2.6899976708514926,26.31359100341797,22.468244552612305,25.210397720336914,8829724.0,3726896.25,5657112.5
50600,9.670960274015624,0.9472442269325256,0.8921291828155518,15.286662101745605,3230360.75,3.186548357726185,8.733717231723759,11.212449745496219,10.00034076845533,0.9324581623077393,0.9840068221092224,0.9532563090324402,0.8661469221115112,0.9243593811988831,0.9000078439712524,9.777010832761226,17.371731333293592,12.997657381996905,15.049477577209473,20.47601318359375,16.964067459106445,3374713.0,7334962.5,2718598.75
